CollectibleId,Title,Sport,Purchase Price (USD),Purchase Date MM-DD-YYYY,Player,Set,Year,Card Manufacturer,Card Number,Card Condition,Professional Grader,Grade,Certification Number,Exclude
8bec8811-e689-45a4-8350-ef5e652ec668,Eddie Nketiah #44 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Eddie Nketiah,2020-21 Panini Prizm Premier League,2022,,44,,,,,
abbb443c-1c58-45e1-851c-0041e276a275,Maxence Lacroix #21 Refractor 2021-22 Topps Finest UEFA Champions League,Soccer,1.0,10-18-2023,Maxence Lacroix,2021-22 Topps Finest UEFA Champions League,2022,,21,,,,,
acd899cd-04db-461a-a616-2a269b30eb5a,Federico Chiesa #FS-03 Future Stars 2021-22 Topps UEFA Champions League,Soccer,1.0,10-18-2023,Federico Chiesa,2021-22 Topps UEFA Champions League,2022,,FS-03,,,,,
6aa70825-d04f-4cec-b0b9-a0778fd12dd8,Antony #FS-6 Future Stars 2021-22 Topps UEFA Champions League,Soccer,1.0,10-18-2023,Antony,2021-22 Topps UEFA Champions League,2022,,FS-6,,,,,
8f8b4a8e-800f-4751-a77f-b2f51cd09861,Daniele De Rossi #HT-DDR Historic Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Daniele De Rossi,2019-20 Panini Chronicles Soccer,2022,,HT-DDR,,,,,
fa905e2e-2d8f-42f0-a56d-5478576333bf,Conor Gallagher #7 Rated Rookie 2020-21 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Conor Gallagher,2020-21 Panini Chronicles Soccer,2022,,7,,,,,
4a804350-297b-45df-9e2d-369c8982b743,Ansu Fati #83 2020-21 Topps Stadium Club Chrome UEFA UCL,Soccer,1.0,10-18-2023,Ansu Fati,2020-21 Topps Stadium Club Chrome UEFA UCL,2022,,83,,,,,
7cbacd8c-e9d9-3cb0-85b6-0d7ac46739e5,2020-21 JOSHUA ZIRKZEE TOPPS CHROME UEFA UCL FUTURE STARS,Soccer,0.99,07-09-2021,,,,,FS-JZ,Mint,,,,
b1f14e6f-f192-4132-bb4c-5d4b2cd8f5c8,Moussa Djenepo #152 Press Proof Purple 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Moussa Djenepo,2019-20 Panini Chronicles Soccer,2022,,152,,,,,
6d8b7821-f0da-420f-9421-42053e5b02fa,"Boubakary Soumare #26 Blue,Yellow,Green 2021-22 Panini Prizm Premier League",Soccer,1.0,10-18-2023,Boubakary Soumare,2021-22 Panini Prizm Premier League,2022,,26,,,,,
4f554402-5016-4132-9398-28d13d946d1c,Jude Bellingham #PF-JB Prized Footballers 2021-22 Topps Finest UCL,Soccer,1.0,10-18-2023,Jude Bellingham,2021-22 Topps Finest UEFA Champions League,2022,,PF-JB,,,,,
e7b1a590-7bee-4e85-8462-9279c1d03fe1,Conor Coady #169 Multicolour 2019-20 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Conor Coady,2019-20 Panini Prizm Premier League,2022,,169,,,,,
7c363cff-f4f0-4438-af73-e96cc3201dc0,Kylian Mbappe #53 2018-19 Panini Donruss Soccer,Soccer,1.0,10-18-2023,Kylian Mbappe,2018-19 Panini Donruss Soccer,2022,,53,,,,,
786dc080-6ba0-40e1-af64-cad2ae450736,James Justin #131 Blue /195 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,James Justin,2020-21 Panini Prizm Premier League,2022,,131,,,,,
ee8a484b-501c-4967-b528-240347b0fb7a,Kylian Mbappe #53 2018-19 Panini Donruss Soccer,Soccer,1.0,10-18-2023,Kylian Mbappe,2018-19 Panini Donruss Soccer,2022,,53,,,,,
3f966d27-3dd3-4fd4-9c62-a07e5b01f181,Pervis Estupiñán #238 Blue /175 2022-23 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Pervis Estupiñán,2022-23 Panini Prizm Premier League,2022,,238,,,,,
b2ba1f70-9f23-43d3-9138-e0061c8da202,Juan #52 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Juan,2010 Panini Premium World Cup,2022,,52,,,,,
29a70d19-26ba-4842-a60c-81fdf58de331,Gabriel Jesus #3 Pitch Black Orange /30 2021-22 Panini Obsidian Soccer,Soccer,1.0,10-18-2023,Gabriel Jesus,2021-22 Panini Obsidian Soccer,2022,,3,,,,,
86c65526-8d5b-4f41-bc8e-da8a67530dd0,Sergiño Dest #6 Rookie Ticket /380 Autograph 2020-21 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Sergiño Dest,2020-21 Panini Chronicles Soccer,2022,,6,,,,,
d47ff0b8-dd3e-3916-a4d4-d9ed24cc6726,RAHEEM STERLING - TOPPS - PREMIER LEAGUE MANCHESTER CITY - EPL #66,Soccer,2.99,05-04-2021,RAHEEM STERLING,TOPPS,,Topps,#66,,Not Professionally Graded,Ungraded,,
6374e867-2251-421b-a653-3c8c42c77288,Ronaldo #141 2002 Svetsko Prevenstvo UI Fudbalu,Soccer,1.0,10-18-2023,Ronaldo,2002 Svetsko Prevenstvo UI Fudbalu,2022,,141,,,,,
e41d1d8c-d168-41c1-9513-ce48816746ce,Alexis Sanchez # Printing Plate /1 2014-15 Topps Premier Club,Soccer,1.0,10-18-2023,Alexis Sanchez,2014-15 Topps Premier Club,2022,,,,,,,
1ec5aa35-6b54-4c32-93ec-e32e666f214c,Tyler Adams #27 Green /99 2020-21 Topps Merlin Chrome UEFA Champions League,Soccer,1.0,10-18-2023,Tyler Adams,2020-21 Topps Merlin Chrome UEFA Champions League,2022,,27,,,,,
dba63ec9-196f-431e-8232-75a358597673,William Saliba #11 Blue /20 2022-23 Panini Obsidian Soccer,Soccer,1.0,10-18-2023,William Saliba,2022-23 Panini Obsidian Soccer,2022,,11,,,,,
75e474ed-df5a-4ece-9295-31f9077b93fe,Gabriel Jesus #96 Press Proof Red /99 2019-20 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Gabriel Jesus,2019-20 Panini Prizm Premier League,2022,,96,,,,,
d7f9168c-6d5e-4e35-91f8-070b03d5ed18,Sandro Tonali #AA-ST Archival Autographs /250 2021-22 Topps Museum UCL,Soccer,1.0,10-18-2023,Sandro Tonali,2021-22 Topps Museum UEFA Champions League,2022,,AA-ST,,,,,
bcba46f7-1cdf-4f13-9bd2-6251cd8c4fc1,Kylian Mbappe #51 SGC 9 2020 Panini Select UEFA Euro,Soccer,1.0,10-18-2023,Kylian Mbappe,2020 Panini Select UEFA Euro,2020,,51,,SGC,9,,
90326d6a-63c9-3112-8bfd-6fdf93e284ca,2022 Leaf continuum Bukayo Saka auto 16/45 SGC 9.5 Mint ,Soccer,65.0,05-02-2023,,2022 Leaf,,,,,Sportscard Guaranty Corporation (SGC),9.5,,
f4de5653-8375-346e-a542-c8987fbdd08a,2016 RAHEEM STERLING 04/25 TOPPS UEFA CHAMPIONS LEAGUE,Soccer,15.0,11-04-2023,like title,,,like title,#25,,,,,
afb9cf93-53b2-3bd2-8f19-fa7d940c085b,2020/21 Bukayo Saka /75 Topps Merlin Chrome Blue Shimmer Refractor Rookie RC,Soccer,60.0,11-07-2023,,2020 Topps Chrome,,,,,,,,
65959037-3db1-43b0-9b3b-9fc3b0278898,Ryan Gravenberch #CA-RG Blue Wave /75 Autograph 2021-22 Topps Stadium Club,Soccer,1.0,10-18-2023,Ryan Gravenberch,2021-22 Topps Stadium Club Chrome,2022,,CA-RG,,,,,
1a11f500-9dff-4946-a091-69881b3d680a,Brandon Pierrick #73 Orange /25 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Brandon Pierrick,2020-21 Panini Prizm Premier League,2022,,73,,,,,
3de3bf8a-28ed-4385-8e0d-587fe619de32,Javier Hernandez #HTJH Historic Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Javier Hernandez,2019-20 Panini Chronicles Soccer,2022,,HTJH,,,,,
a756a096-7e85-42ef-80ba-11ea14dba882,Bruno Guimarães #23 Groovy 2022-23 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Bruno Guimarães,2022-23 Panini Prizm Premier League,2022,,23,,,,,
41224d36-73df-40af-aff2-ffeaa3a54334,Kevin De Bruyne # Autograph Issue Autograph 2017-18 Topps Premier League Gold,Soccer,1.0,10-18-2023,Kevin De Bruyne,2017-18 Topps Premier League Gold,2022,,,,,,,
9e7d1d6a-7b8e-4cd7-859f-ea9dfa09bd38,Matteo Pessina #CA-MPA Contenders Autographs /500 2021-22 Panini Chronicles,Soccer,1.0,10-18-2023,Matteo Pessina,2021-22 Panini Chronicles Soccer,2022,,CA-MPA,,,,,
837cf0ed-9ef6-43e2-b17d-726145decccb,Diego Maradona #2 2002 Svetsko Prevenstvo UI Fudbalu,Soccer,1.0,10-18-2023,Diego Maradona,2002 Svetsko Prevenstvo UI Fudbalu,2022,,2,,,,,
b9779da4-7301-4d67-a8dc-d3d2dbc12be8,Diego Maradona #5 1998 Svetsko Prevenstvo UI Fudbalu,Soccer,1.0,10-17-2023,Diego Maradona,1998 Svetsko Prevenstvo UI Fudbalu,2022,,5,,,,,
4951a2e5-ceca-4002-a3e0-c610ebc6e377,Cristiano Ronaldo #19 2004 Panini UEFA Euro Stickers,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2004 Panini UEFA Euro Stickers,2022,,19,,,,,
005b496a-846a-31c6-96a0-3f68efd2d80c,Jude Bellingham 2020-21 Topps Rookie Chrome Bundesliga Soccer Signed Beckett 2,Soccer,200.0,11-06-2023,,2020-21 Topps Chrome Bundesliga,,,,Mint,,,,
569d031c-dbba-4460-975e-2cba1d111a79,Ronaldinho #82 2008 Football Life,Soccer,1.0,10-18-2023,Ronaldinho,2008 Football Life,2022,,82,,,,,
7004bcaf-193c-4f49-af0b-f9203004e19d,Ben White #SRA06 Base /30 2021-22 Futera Unique Arsenal Season Review,Soccer,1.0,10-15-2023,Ben White,2022 Futera Unique Arsenal Season Review,2022,,SRA06,,,,,
598fa861-a148-4a20-a884-f91a9e649984,Gabriel #SRA04 Base /30 2021-22 Futera Unique Arsenal Season Review,Soccer,1.0,10-15-2023,Gabriel,2022 Futera Unique Arsenal Season Review,2022,,SRA04,,,,,
fc93acdd-ca37-4887-aa4f-ef504116d76b,James Maddison #RM-JMD Remarkable /49 Patch 2021 Panini Immaculate Soccer,Soccer,1.0,10-17-2023,James Maddison,2021 Panini Immaculate Soccer,2022,,RM-JMD,,,,,
0a12253a-a82e-4290-9879-e42fbd9d0efd,Kylian Mbappe #51 SGC 9 2020 Panini Select UEFA Euro,Soccer,1.0,10-17-2023,Kylian Mbappe,2020 Panini Select UEFA Euro,2020,,51,,SGC,9,,
1c6f1278-f010-4925-92a4-c63036091f9b,Robert Lewandowski #725 Future Stars HGA 9 2010-11 Futera Unique World Football,Soccer,1.0,10-17-2023,Robert Lewandowski,2010-11 Futera Unique World Football,2010,,725,,HGA,9,,
1224707e-bc9f-4c62-becf-2da0671d1950,John Stones #29A-A Autograph Autograph 2018-19 Topps On Demand Premier League,Soccer,1.0,10-17-2023,John Stones,2018-19 Topps On Demand Premier League,2022,,29A-A,,,,,
87a45fec-8de4-4a95-96f5-07081f6b22ce,Jack Grealish #19 Future Star HGA 9 2015-16 Topps Premier Club,Soccer,1.0,10-17-2023,Jack Grealish,2015-16 Topps Premier Club,2015,,19,,HGA,9,,
ad1b2a18-11bd-43d6-9c82-25783ad5c8a7,Moussa Diaby #BCA-MDI Pink /150 Autograph 2021-22 Topps Chrome Bundesliga,Soccer,1.0,10-17-2023,Moussa Diaby,2021-22 Topps Chrome Bundesliga,2022,,BCA-MDI,,,,,
27deaaa6-09b4-43cb-bf0b-bc8f15e3c5ea,Zinedine Zidane #100 2000 DS Pianeta Calcio,Soccer,1.0,10-18-2023,Zinedine Zidane,2000 DS Pianeta Calcio,2022,,100,,,,,
8f2c7377-2dbc-4ba6-81c6-d71675b2661a,Sofiane Diop #45 Autograph 2021-22 Topps Merlin Chrome UEFA Champions League,Soccer,1.0,10-18-2023,Sofiane Diop,2021-22 Topps Merlin Chrome UEFA Champions League,2022,,45,,,,,
b8243084-dd5b-4194-a62f-b399b9058c80,Zinedine Zidane #158 Sticker 1997-98 Panini Superfoot,Soccer,1.0,10-18-2023,Zinedine Zidane,1997-98 Panini Superfoot,2022,,158,,,,,
f8aa42b8-ab7a-41e0-91dd-4bee0584558d,Riquelme #45 Foil 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Riquelme,2006 Panini World Cup Soccer,2022,,45,,,,,
db3789ed-d20c-4506-9a6a-088c46923198,Cristiano Ronaldo # 2010-11 Bimbo Cards,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2010-11 Bimbo Cards,2022,,,,,,,
95968258-24b8-3ca2-844d-5e1f496a1b0c,2021 MERLIN CHROME UEFA EUROPA LEAGUE DECLAN RICE AUTO AUTOGRAPH  PSA 8 NM-MT,Soccer,35.0,10-13-2023,,2021 Topps Merlin Chrome,,,,,,,,
a3405e44-297e-47ed-98d2-56a9b765596c,David Suazo #123 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,David Suazo,2010 Panini Premium World Cup,2022,,123,,,,,
5fdb2766-23fb-4da4-8cfc-d0a8fe28e11a,Eduardo Camavinga #BA-EC Green /99 Autograph 2021-22 Topps Finest UCL,Soccer,1.0,10-18-2023,Eduardo Camavinga,2021-22 Topps Finest UEFA Champions League,2022,,BA-EC,,,,,
828937a4-a4a3-4397-abf9-4cde8287ac38,Benni McCarthy #170 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Benni McCarthy,2010 Panini Premium World Cup,2022,,170,,,,,
67f607dd-727f-428b-bfc0-75b6d65929d4,William Gallas #101 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,William Gallas,2010 Panini Premium World Cup,2022,,101,,,,,
ce1cce26-dc0e-4525-a319-53be6894f44e,Carlos Bocanegra #181 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Carlos Bocanegra,2010 Panini Premium World Cup,2022,,181,,,,,
be55bcf7-ccaf-4e62-92ed-277bf75fdd2c,Milivoje Novakovi? #164 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Milivoje Novakovi?,2010 Panini Premium World Cup,2022,,164,,,,,
dfe49289-4072-4953-b26a-e805a0cf3066,Jay Demerit #182 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Jay Demerit,2010 Panini Premium World Cup,2022,,182,,,,,
cc988d63-8e93-478d-a858-88c161a54b76,Karim Ziani #37 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Karim Ziani,2010 Panini Premium World Cup,2022,,37,,,,,
7d6b3ed7-ff52-4806-98c5-7d732931a5f6,John Obi Mikel #152 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,John Obi Mikel,2010 Panini Premium World Cup,2022,,152,,,,,
72d6bd1a-b47f-43e2-82ff-e19736d25635,Daniel Agger #69 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Daniel Agger,2010 Panini Premium World Cup,2022,,69,,,,,
d46c6103-0940-473c-9056-d1571d0c265f,Richarlison #BA-R1 Red /6 Autograph 2022 Leaf Vivid Autographs,Soccer,1.0,10-18-2023,Richarlison,2022 Leaf Vivid Autographs,2022,,BA-R1,,,,,
3d359bc5-a5c7-4319-8ce1-a34e6c6cbc5c,Jude Bellingham #43 Blue /150 2021-22 Topps Bundesliga,Soccer,1.0,10-18-2023,Jude Bellingham,2021-22 Topps Bundesliga,2022,,43,,,,,
5d70ab7a-0272-41e1-95b3-a1e290fd2ea5,Ivan Toney #135 /99 2021-22 Panini immaculate Soccer,Soccer,1.0,10-18-2023,Ivan Toney,2021-22 Panini immaculate Soccer,2022,,135,,,,,
197122db-57d0-40f7-8ec0-a8b3ec0d0392,Bukayo Saka #207 Red /99 2022-23 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Bukayo Saka,2022-23 Panini Prizm Premier League,2022,,207,,,,,
442126b0-42a8-4855-85f9-0d63cba3cad7,Rafael Leao #142 Blue /99 2021-22 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Rafael Leao,2021-22 Panini Chronicles Soccer,2022,,142,,,,,
f9857093-dc69-403d-a276-dad2ad0307ba,Liel Abada #7 2021-22 Topps Now SPFL #007,Soccer,1.0,10-18-2023,Liel Abada,2021-22 Topps Now SPFL #007,2022,,7,,,,,
c2b629ff-ba0f-4f27-985b-a89e63320d3b,Neymar Jr #25 PSA 9 2018 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Neymar Jr,2018 Panini Prizm World Cup,2018,,25,,PSA,9,,
c827bdd7-e5a2-4bea-98bb-79748641240a,Federico Valverde #SM-FV Mosaic Scripts Autograph 2021-22 Panini Mosaic La Liga,Soccer,1.0,10-18-2023,Federico Valverde,2021-22 Panini Mosaic La Liga,2022,,SM-FV,,,,,
54973fc9-7aa4-447a-8d7a-691057ff6653,Ryan Gravenberch #23 Topps Now PSA 9 2020 Topps Now UEFA CL,Soccer,1.0,10-18-2023,Ryan Gravenberch,2020 Topps Now UEFA CL,2020,,23,,PSA,9,,
8a627178-0847-4480-aa1e-1ff3e3325a37,Kylian Mbappe #ST33 The Stars /20 2021 Futera World Football,Soccer,1.0,10-18-2023,Kylian Mbappe,2021 Futera World Football Fans  Selection Edition 2,2022,,ST33,,,,,
cffdd8c6-2a02-435b-9b6a-10ec271e0b6f,Cesc Fabregas #MO-CSC Mosaic Material /149 Patch 2020-21 Panini Obsidian Soccer,Soccer,1.0,10-18-2023,Cesc Fabregas,2020-21 Panini Obsidian Soccer,2022,,MO-CSC,,,,,
bab644ab-4e93-3c48-8cf3-7dd9bc77c362,2018 Panini World Cup Prizm Kylian Mbappe New Era France,Soccer,15.5,07-31-2023,,2018 Panini Prizm,,,,,,,,
412090c7-c913-456c-81db-094f532b5df6,Pelé #8 (4-1) 2005 Chinese Magazine,Soccer,1.0,10-18-2023,Pelé,2005 Chinese Magazine,2022,,8 (4-1),,,,,
a3966848-0415-3900-9b85-a37dc20465b2,2022-23 Panini Chronicles Essentials P/L Bukayo Saka Red Parallel #44/99 Arsenal,Soccer,3.55,10-08-2023,,,,,,,,,,
5d4d2006-6e70-46d7-abaf-47314fef4d49,Virgil Van Dijk #92 2015-16 Topps Premier Club,Soccer,1.0,10-18-2023,Virgil Van Dijk,2015-16 Topps Premier Club,2022,,92,,,,,
70de65ca-2018-48b1-8038-a7dfbaf05bd7,N'Golo Kante #49 2015-16 Topps Premier Club,Soccer,1.0,10-18-2023,N'Golo Kante,2015-16 Topps Premier Club,2022,,49,,,,,
4a35c34c-454e-4e81-92e2-a045836b5eba,Sadio Mane #96 2014-15 Topps Premier Club,Soccer,1.0,10-18-2023,Sadio Mane,2014-15 Topps Premier Club,2022,,96,,,,,
c5067a3d-0eec-4a94-9267-f595785d0cd6,Gianluigi Buffon #HTBUF Historic Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Gianluigi Buffon,2019-20 Panini Chronicles Soccer,2022,,HTBUF,,,,,
74c5bd5f-ec06-4cf8-aea5-a2997228a36b,Mesut Ozil #HTOZL Historic Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Mesut Ozil,2019-20 Panini Chronicles Soccer,2022,,HTOZL,,,,,
d0a07bac-aa11-3bf0-b40a-c5ad2e3d00e5,2022-23 Panini Prizm PL Bukayo Saka 32/49 Red Breakaway Color Match SP RARE,Soccer,22.0,10-02-2023,,Panini Prizm 2023 Soccer EPL,,,152,,,,,
3543eb4c-b716-4e50-a00f-28f735ca283c,Michael Owen #97 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Michael Owen,2006 Panini World Cup Soccer,2022,,97,,,,,
cf61fd23-ba50-4d77-9bd5-d48fdbac95eb,Kylian Mbappe #367 2019-20 Topps UEFA Champions League Stickers,Soccer,1.0,10-18-2023,Kylian Mbappe,2019-20 Topps UEFA Champions League Stickers,2022,,367,,,,,
41caa511-cacf-42e2-a3de-cd9b7e4cc179,Humberto Suazo #64 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Humberto Suazo,2010 Panini Premium World Cup,2022,,64,,,,,
ce563f97-8bf0-45cd-acd0-44585f5d2275,Milos Krasic #174 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Milos Krasic,2010 Panini Premium World Cup,2022,,174,,,,,
0a54d55e-d8dd-4f2b-9895-0323c1c6022e,Benni McCarthy #170 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Benni McCarthy,2010 Panini Premium World Cup,2022,,170,,,,,
09f2f2a2-ebe6-4e0a-8fdd-df89476bc3a9,Bukayo Saka #103 Blue /99 2021-22 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Bukayo Saka,2021-22 Panini Chronicles Soccer,2022,,103,,,,,
d1106af5-ded3-4b88-b9b5-fa0837b469b7,Tranquillo Barnetta #119 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Tranquillo Barnetta,2010 Panini Premium World Cup,2022,,119,,,,,
2a004800-2355-4211-9816-a73a6339fd89,Eberechi Eze #S-EE Hyper Autograph 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Eberechi Eze,2021-22 Panini Prizm Premier League,2022,,S-EE,,,,,
8638de6b-b31e-4328-a65d-be7d6e9515b1,Yuji Nakazawa #133 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Yuji Nakazawa,2010 Panini Premium World Cup,2022,,133,,,,,
72a9ac00-bd8c-45d5-ae0a-42f60a442b21,Free State Stadium #191 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Free State Stadium,2010 Panini Premium World Cup,2022,,191,,,,,
3c895e60-c571-441c-98c6-02362196f650,Nelson Valdez #156 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Nelson Valdez,2010 Panini Premium World Cup,2022,,156,,,,,
56f25c02-6983-44db-847b-e6a3da8c4d6b,Asamoah Gyan #115 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Asamoah Gyan,2010 Panini Premium World Cup,2022,,115,,,,,
385906d5-03ee-4948-b2ab-bbda5a1a02aa,Tim Howard #180 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Tim Howard,2010 Panini Premium World Cup,2022,,180,,,,,
2d7f4cda-8f8a-4d96-842e-3ee1cff2972c,Jonathan Spector #183 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Jonathan Spector,2010 Panini Premium World Cup,2022,,183,,,,,
54988e9e-3150-49a9-b5fb-e2df05fa2db9,Walter Samuel #39 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Walter Samuel,2010 Panini Premium World Cup,2022,,39,,,,,
bbddc294-05d7-448e-92ba-a4074ab2c6cd,Lionel Messi #HTLM Historic Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Lionel Messi,2019-20 Panini Chronicles Soccer,2022,,HTLM,,,,,
8e58c20b-1dab-4224-a818-d553d9245f7d,Billy Gilmour #FA-BG Blue /150 Autograph 2020-21 Topps Finest UCL,Soccer,1.0,10-18-2023,Billy Gilmour,2020-21 Topps Finest UEFA Champions League,2022,,FA-BG,,,,,
5f1097e2-140a-428f-9e99-c5ebe89aeb45,Malcolm Ebiowei #143 Orange /75 2022-23 Panini Select Premier League,Soccer,1.0,10-18-2023,Malcolm Ebiowei,2022-23 Panini Select Premier League,2022,,143,,,,,
c1529e5e-7a83-480b-9be4-fb48cfc778ab,Julian Alvarez #198 Aqua /199 2022-23 Panini Donruss Soccer,Soccer,1.0,10-18-2023,Julian Alvarez,2022-23 Panini Donruss Soccer,2022,,198,,,,,
0a69b04c-774c-4a47-9791-16b2400bc07d,Ricardo Pepi #37 Purple /299 2021-22 Topps Stadium Club Chrome,Soccer,1.0,10-18-2023,Ricardo Pepi,2021-22 Topps Stadium Club Chrome,2022,,37,,,,,
fefc5a64-9db4-4ffa-ad5c-db7f7850a7ce,Bruno Guimarães #74 Orange /25 2022-23 Panini Select Premier League,Soccer,1.0,10-18-2023,Bruno Guimarães,2022-23 Panini Select Premier League,2022,,74,,,,,
367ddd6b-0557-4d62-ba98-d6375e2ed021,Rafael Leao # Gold /49 Autograph 2022-23 Topps Inception UEFA Club Competitions,Soccer,1.0,10-18-2023,Rafael Leao,2022-23 Topps Inception UEFA Club Competitions,2022,,,,,,,
89472cd4-e8e0-49db-9f29-19a1a23adb8f,Jamal Musiala #134 Purple /250 2021-22 Topps Bundesliga,Soccer,1.0,10-18-2023,Jamal Musiala,2021-22 Topps Bundesliga,2022,,134,,,,,
1f94d01e-9158-48bf-9e44-35266e0793fa,Tino Livramento #299 Red and Blue /49 2021-22 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Tino Livramento,2021-22 Panini Chronicles Soccer,2022,,299,,,,,
209e6a45-4e44-4d53-8f5c-221bac07aedc,Nicolo Fagioli #CG-NFA /49 Patch 2022-23 Panini Chronicles Zenith,Soccer,1.0,10-18-2023,Nicolo Fagioli,2022-23 Panini Chronicles Zenith,2022,,CG-NFA,,,,,
c2b02842-9a1a-4c49-9db0-0a5c0508d666,Matthew Hoppe #86 Green /99 2020-21 Topps Finest Bundesliga,Soccer,1.0,10-18-2023,Matthew Hoppe,2020-21 Topps Finest Bundesliga,2022,,86,,,,,
390c8752-439c-4a97-9736-214efede9ce9,Kylian Mbappe #80 PSA 9 2018 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Kylian Mbappe,2018 Panini Prizm World Cup,2018,,80,,PSA,9,,
0bf1b43c-82c0-40d1-90c3-fe3eea3e1d6c,Gabriel Martinelli #AAT03 Silver /5 Autograph 2022-23 Futera Arsenal Premium,Soccer,1.0,10-18-2023,Gabriel Martinelli,2022-23 Futera Arsenal Premium Football Cards,2022,,AAT03,,,,,
511d15e2-eab2-4c4c-aa88-c09dbde1df40,Cristiano Ronaldo #154 PSA 9 2018 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2018 Panini Prizm World Cup,2018,,154,,PSA,9,,
897aa67b-69ec-45c0-9363-51483dcbb01b,Emile Smith-Rowe #AFC14 Red /50 2022-23 Futera Arsenal Premium Football Cards,Soccer,1.0,10-18-2023,Emile Smith-Rowe,2022-23 Futera Arsenal Premium Football Cards,2022,,AFC14,,,,,
ef03128e-e572-43b0-8bc3-817ec3dcfbb6,Ivan Toney #150 Teal /49 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Ivan Toney,2021-22 Panini Prizm Premier League,2022,,150,,,,,
0ed3b70d-2521-4912-a4f7-3e6bbee95aa0,Fábio Vieira #AFC15 Gold /30 2022-23 Futera Arsenal Premium Football Cards,Soccer,1.0,10-18-2023,Fábio Vieira,2022-23 Futera Arsenal Premium Football Cards,2022,,AFC15,,,,,
8238dce8-7457-4c8e-93ec-083f48e5ab6d,Yeremy Pino #A-YP Silver Autograph 2021-22 Topps Merlin Chrome UCL,Soccer,1.0,10-18-2023,Yeremy Pino,2021-22 Topps Merlin Chrome UEFA Champions League,2022,,A-YP,,,,,
08560544-faf0-41dd-89dd-e1a75c5b375c,Jamal Musiala #G-8 Golazo Blue Wave /75 2022-23 Topps Chrome UEFA Club,Soccer,1.0,10-18-2023,Jamal Musiala,2022-23 Topps Chrome UEFA Club Competitions,2022,,G-8,,,,,
cb9cef9b-5f1d-4ace-8abc-7a1e4ac1ce09,Kylian Mbappe #248 PSA 7 2017-18 Topps UEFA Champions League Stickers,Soccer,1.0,10-18-2023,Kylian Mbappe,2017-18 Topps UEFA Champions League Stickers,2017,,248,,PSA,7,,
66b1c2e9-7bb4-449d-bff6-56dc6d12ca3c,Lionel Messi #DT14 Dream Team Patch /7 2021 Futera World Football,Soccer,1.0,10-18-2023,Lionel Messi,2021 Futera World Football Fans  Selection Edition 1,2022,,DT14,,,,,
